game,num_bots,is_bot,win,payoff,is_resistance,role,resistance_win,res_bots,spy_bots,seat
f310b240,3,False,True,1.5,False,Assassin,False,2,1,2
f310b240,3,False,False,-1.0,True,Resistance,False,2,1,3
f310b240,3,True,False,-1.0,True,Resistance,False,2,1,4
0d974e6d,4,True,False,-1.0,True,Merlin,False,3,1,0
0d974e6d,4,True,False,-1.0,True,Resistance,False,3,1,1
0d974e6d,4,True,True,1.5,False,Assassin,False,3,1,2
0d974e6d,4,True,False,-1.0,True,Resistance,False,3,1,3
0d974e6d,4,False,True,1.5,False,Spy,False,3,1,4
bdb64b20,3,True,False,-1.0,True,Merlin,False,2,1,0
bdb64b20,3,True,True,1.5,False,Spy,False,2,1,1
bdb64b20,3,True,False,-1.0,True,Resistance,False,2,1,2
bdb64b20,3,False,True,1.5,False,Assassin,False,2,1,3
bdb64b20,3,False,False,-1.0,True,Resistance,False,2,1,4
f19e51be,2,False,True,1.0,True,Merlin,True,0,2,0
f19e51be,2,True,False,-1.5,False,Spy,True,0,2,1
f19e51be,2,False,True,1.0,True,Resistance,True,0,2,2
f19e51be,2,True,False,-1.5,False,Assassin,True,0,2,3
f19e51be,2,False,True,1.0,True,Resistance,True,0,2,4
e61542af,4,True,False,-1.5,False,Spy,True,3,1,0
e61542af,4,False,False,-1.5,False,Assassin,True,3,1,1
e61542af,4,True,True,1.0,True,Resistance,True,3,1,2
e61542af,4,True,True,1.0,True,Resistance,True,3,1,3
e61542af,4,True,True,1.0,True,Merlin,True,3,1,4
7dd10d83,4,True,False,-1.0,True,Resistance,False,2,2,0
7dd10d83,4,True,False,-1.0,True,Resistance,False,2,2,1
7dd10d83,4,True,True,1.5,False,Assassin,False,2,2,2
7dd10d83,4,False,False,-1.0,True,Merlin,False,2,2,3
7dd10d83,4,True,True,1.5,False,Spy,False,2,2,4
46ce4aa6,4,True,True,1.5,False,Assassin,False,3,1,0
46ce4aa6,4,True,False,-1.0,True,Merlin,False,3,1,1
46ce4aa6,4,False,True,1.5,False,Spy,False,3,1,2
46ce4aa6,4,True,False,-1.0,True,Resistance,False,3,1,3
46ce4aa6,4,True,False,-1.0,True,Resistance,False,3,1,4
6c728b2b,4,True,False,-1.5,False,Spy,True,2,2,0
6c728b2b,4,True,True,1.0,True,Resistance,True,2,2,1
6c728b2b,4,True,True,1.0,True,Resistance,True,2,2,2
6c728b2b,4,True,False,-1.5,False,Assassin,True,2,2,3
6c728b2b,4,False,True,1.0,True,Merlin,True,2,2,4
06af7d76,4,True,False,-1.0,True,Resistance,False,2,2,0
06af7d76,4,False,False,-1.0,True,Resistance,False,2,2,1
06af7d76,4,True,False,-1.0,True,Merlin,False,2,2,2
06af7d76,4,True,True,1.5,False,Spy,False,2,2,3
06af7d76,4,True,True,1.5,False,Assassin,False,2,2,4
b356d47d,4,True,False,-1.0,True,Resistance,False,2,2,0
b356d47d,4,False,False,-1.0,True,Merlin,False,2,2,1
b356d47d,4,True,True,1.5,False,Spy,False,2,2,2
b356d47d,4,True,True,1.5,False,Assassin,False,2,2,3
b356d47d,4,True,False,-1.0,True,Resistance,False,2,2,4
96ad43c0,4,False,False,-1.0,True,Resistance,False,2,2,0
96ad43c0,4,True,True,1.5,False,Spy,False,2,2,1
96ad43c0,4,True,False,-1.0,True,Merlin,False,2,2,2
96ad43c0,4,True,False,-1.0,True,Resistance,False,2,2,3
96ad43c0,4,True,True,1.5,False,Assassin,False,2,2,4
16b8d617,4,True,False,-1.0,True,Resistance,False,3,1,0
16b8d617,4,True,False,-1.0,True,Merlin,False,3,1,1
16b8d617,4,True,False,-1.0,True,Resistance,False,3,1,2
16b8d617,4,False,True,1.5,False,Spy,False,3,1,3
16b8d617,4,True,True,1.5,False,Assassin,False,3,1,4
ac0409b1,4,True,False,-1.5,False,Assassin,True,2,2,0
ac0409b1,4,True,False,-1.5,False,Spy,True,2,2,1
ac0409b1,4,True,True,1.0,True,Resistance,True,2,2,2
ac0409b1,4,False,True,1.0,True,Resistance,True,2,2,3
ac0409b1,4,True,True,1.0,True,Merlin,True,2,2,4
7a73f680,3,False,True,1.5,False,Spy,False,2,1,0
7a73f680,3,False,False,-1.0,True,Resistance,False,2,1,1
7a73f680,3,True,True,1.5,False,Assassin,False,2,1,2
7a73f680,3,True,False,-1.0,True,Resistance,False,2,1,3
7a73f680,3,True,False,-1.0,True,Merlin,False,2,1,4
6f7c54b5,4,True,False,-1.5,False,Spy,True,3,1,0
6f7c54b5,4,True,True,1.0,True,Merlin,True,3,1,1
6f7c54b5,4,True,True,1.0,True,Resistance,True,3,1,2
6f7c54b5,4,True,True,1.0,True,Resistance,True,3,1,3
6f7c54b5,4,False,False,-1.5,False,Assassin,True,3,1,4
8d860265,4,True,False,-1.5,False,Assassin,True,2,2,0
8d860265,4,True,True,1.0,True,Merlin,True,2,2,1
8d860265,4,True,False,-1.5,False,Spy,True,2,2,2
8d860265,4,False,True,1.0,True,Resistance,True,2,2,3
8d860265,4,True,True,1.0,True,Resistance,True,2,2,4
4cc72cee,4,True,True,1.5,False,Spy,False,2,2,0
4cc72cee,4,True,False,-1.0,True,Resistance,False,2,2,1
4cc72cee,4,True,True,1.5,False,Assassin,False,2,2,2
4cc72cee,4,True,False,-1.0,True,Merlin,False,2,2,3
4cc72cee,4,False,False,-1.0,True,Resistance,False,2,2,4
116b4d2f,4,False,False,-1.0,True,Resistance,False,2,2,0
116b4d2f,4,True,True,1.5,False,Spy,False,2,2,1
116b4d2f,4,True,True,1.5,False,Assassin,False,2,2,2
116b4d2f,4,True,False,-1.0,True,Merlin,False,2,2,3
116b4d2f,4,True,False,-1.0,True,Resistance,False,2,2,4
11bd7d92,4,True,False,-1.0,True,Resistance,False,3,1,0
11bd7d92,4,False,True,1.5,False,Spy,False,3,1,1
11bd7d92,4,True,True,1.5,False,Assassin,False,3,1,2
11bd7d92,4,True,False,-1.0,True,Merlin,False,3,1,3
11bd7d92,4,True,False,-1.0,True,Resistance,False,3,1,4
8b0ab897,2,True,False,-1.0,True,Resistance,False,1,1,0
8b0ab897,2,False,False,-1.0,True,Merlin,False,1,1,1
8b0ab897,2,False,False,-1.0,True,Resistance,False,1,1,2
8b0ab897,2,True,True,1.5,False,Assassin,False,1,1,3
8b0ab897,2,False,True,1.5,False,Spy,False,1,1,4
c407bd2a,4,True,False,-1.0,True,Merlin,False,2,2,0
c407bd2a,4,True,True,1.5,False,Assassin,False,2,2,1
c407bd2a,4,True,False,-1.0,True,Resistance,False,2,2,2
c407bd2a,4,True,True,1.5,False,Spy,False,2,2,3
c407bd2a,4,False,False,-1.0,True,Resistance,False,2,2,4
f2713f8b,4,True,True,1.0,True,Merlin,True,3,1,0
f2713f8b,4,False,False,-1.5,False,Spy,True,3,1,1
f2713f8b,4,True,True,1.0,True,Resistance,True,3,1,2
f2713f8b,4,True,False,-1.5,False,Assassin,True,3,1,3
f2713f8b,4,True,True,1.0,True,Resistance,True,3,1,4
eaa0e3ba,4,True,True,1.5,False,Spy,False,3,1,0
eaa0e3ba,4,False,True,1.5,False,Assassin,False,3,1,1
eaa0e3ba,4,True,False,-1.0,True,Resistance,False,3,1,2
eaa0e3ba,4,True,False,-1.0,True,Merlin,False,3,1,3
eaa0e3ba,4,True,False,-1.0,True,Resistance,False,3,1,4
51ae1d00,4,True,True,1.0,True,Resistance,True,2,2,0
51ae1d00,4,True,False,-1.5,False,Spy,True,2,2,1
51ae1d00,4,True,True,1.0,True,Resistance,True,2,2,2
51ae1d00,4,False,True,1.0,True,Merlin,True,2,2,3
51ae1d00,4,True,False,-1.5,False,Assassin,True,2,2,4
a6bf69a3,4,True,True,1.5,False,Spy,False,2,2,0
a6bf69a3,4,True,False,-1.0,True,Resistance,False,2,2,1
a6bf69a3,4,True,False,-1.0,True,Merlin,False,2,2,2
a6bf69a3,4,True,True,1.5,False,Assassin,False,2,2,3
a6bf69a3,4,False,False,-1.0,True,Resistance,False,2,2,4
0f454813,2,False,True,1.0,True,Resistance,True,2,0,0
0f454813,2,False,False,-1.5,False,Assassin,True,2,0,1
0f454813,2,True,True,1.0,True,Resistance,True,2,0,2
0f454813,2,True,True,1.0,True,Merlin,True,2,0,3
0f454813,2,False,False,-1.5,False,Spy,True,2,0,4
72e1b737,3,False,True,1.5,False,Spy,False,3,0,0
72e1b737,3,True,False,-1.0,True,Resistance,False,3,0,1
72e1b737,3,False,True,1.5,False,Assassin,False,3,0,2
72e1b737,3,True,False,-1.0,True,Merlin,False,3,0,3
72e1b737,3,True,False,-1.0,True,Resistance,False,3,0,4
7ffe1fab,3,True,True,1.5,False,Assassin,False,2,1,0
7ffe1fab,3,True,False,-1.0,True,Resistance,False,2,1,1
7ffe1fab,3,True,False,-1.0,True,Merlin,False,2,1,2
7ffe1fab,3,False,False,-1.0,True,Resistance,False,2,1,3
7ffe1fab,3,False,True,1.5,False,Spy,False,2,1,4
8f3ff2ed,4,True,True,1.0,True,Resistance,True,3,1,0
8f3ff2ed,4,True,True,1.0,True,Merlin,True,3,1,1
8f3ff2ed,4,True,False,-1.5,False,Spy,True,3,1,2
8f3ff2ed,4,False,False,-1.5,False,Assassin,True,3,1,3
8f3ff2ed,4,True,True,1.0,True,Resistance,True,3,1,4
80bd37cb,4,False,False,-1.0,True,Resistance,False,2,2,0
80bd37cb,4,True,False,-1.0,True,Resistance,False,2,2,1
80bd37cb,4,True,True,1.5,False,Assassin,False,2,2,2
80bd37cb,4,True,False,-1.0,True,Merlin,False,2,2,3
80bd37cb,4,True,True,1.5,False,Spy,False,2,2,4
0b2739f8,4,True,True,1.5,False,Spy,False,3,1,0
0b2739f8,4,False,True,1.5,False,Assassin,False,3,1,1
